Sample Number (10000 samples per second),HR (mV)
33026,338.0
33027,338.0
33028,338.0
33029,338.0
33030,338.0
33031,338.0
33032,338.0
33033,338.0
33034,338.0
33035,338.0
33036,338.0
33037,338.0
33038,338.0
33039,338.0
33040,339.0
33041,339.0
33042,339.0
33043,339.0
33044,339.0
33045,339.0
33046,339.0
33047,339.0
33048,338.0
33049,339.0
33050,338.0
33051,339.0
33052,338.0
33053,338.0
33054,338.0
33055,339.0
33056,339.0
33057,339.0
33058,339.0
33059,339.0
33060,339.0
33061,339.0
33062,339.0
33063,339.0
33064,339.0
33065,339.0
33066,339.0
33067,339.0
33068,339.0
33069,339.0
33070,339.0
33071,339.0
33072,339.0
33073,339.0
33074,339.0
33075,339.0
33076,339.0
33077,339.0
33078,339.0
33079,339.0
33080,338.0
33081,338.0
33082,338.0
33083,338.0
33084,338.0
33085,338.0
33086,338.0
33087,338.0
33088,338.0
33089,338.0
33090,338.0
33091,338.0
33092,338.0
33093,338.0
33094,338.0
33095,338.0
33096,338.0
33097,339.0
33098,339.0
33099,339.0
33100,339.0
33101,339.0
33102,339.0
33103,339.0
33104,339.0
33105,340.0
33106,340.0
33107,339.0
33108,339.0
33109,339.0
33110,338.0
33111,338.0
33112,338.0
33113,338.0
33114,338.0
33115,338.0
33116,338.0
33117,338.0
33118,338.0
33119,338.0
33120,338.0
33121,338.0
33122,338.0
33123,338.0
33124,338.0
33125,338.0
33126,338.0
33127,339.0
33128,339.0
33129,338.0
33130,339.0
33131,339.0
33132,338.0
33133,338.0
33134,338.0
33135,338.0
33136,338.0
33137,338.0
33138,339.0
33139,338.0
33140,338.0
33141,338.0
33142,339.0
33143,339.0
33144,338.0
33145,339.0
33146,339.0
33147,339.0
33148,339.0
33149,339.0
33150,339.0
33151,339.0
33152,339.0
33153,339.0
33154,339.0
33155,339.0
33156,339.0
33157,339.0
33158,339.0
33159,339.0
33160,339.0
33161,339.0
33162,339.0
33163,339.0
33164,339.0
33165,339.0
33166,339.0
33167,339.0
33168,339.0
33169,338.0
33170,339.0
33171,339.0
33172,339.0
33173,338.0
33174,338.0
33175,338.0
33176,338.0
33177,338.0
33178,338.0
33179,338.0
33180,338.0
33181,338.0
33182,339.0
33183,338.0
33184,338.0
33185,338.0
33186,338.0
33187,338.0
33188,338.0
33189,338.0
33190,338.0
33191,338.0
33192,338.0
33193,338.0
33194,338.0
33195,338.0
33196,338.0
33197,337.0
33198,338.0
33199,338.0
33200,338.0
33201,338.0
33202,338.0
33203,338.0
33204,338.0
33205,339.0
33206,339.0
33207,339.0
33208,339.0
33209,339.0
33210,339.0
33211,339.0
33212,339.0
33213,338.0
33214,338.0
33215,339.0
33216,339.0
33217,339.0
33218,339.0
33219,338.0
33220,338.0
33221,338.0
33222,339.0
33223,339.0
33224,339.0
33225,339.0
33226,339.0
33227,339.0
33228,339.0
33229,338.0
33230,339.0
33231,338.0
33232,339.0
33233,338.0
33234,338.0
33235,338.0
33236,338.0
33237,338.0
33238,338.0
33239,338.0
33240,338.0
33241,338.0
33242,338.0
33243,338.0
33244,338.0
33245,338.0
33246,337.0
33247,338.0
33248,338.0
33249,338.0
33250,338.0
33251,339.0
33252,339.0
33253,339.0
33254,339.0
33255,339.0
33256,339.0
33257,339.0
33258,339.0
33259,339.0
33260,339.0
33261,339.0
33262,338.0
33263,338.0
33264,338.0
33265,339.0
33266,339.0
33267,339.0
33268,338.0
33269,339.0
33270,339.0
33271,338.0
33272,339.0
33273,339.0
33274,339.0
33275,339.0
33276,338.0
33277,339.0
33278,338.0
33279,338.0
33280,338.0
33281,339.0
33282,339.0
33283,339.0
33284,338.0
33285,338.0
33286,338.0
33287,338.0
33288,338.0
33289,338.0
33290,338.0
33291,338.0
33292,338.0
33293,338.0
33294,338.0
33295,338.0
33296,338.0
33297,338.0
33298,338.0
33299,338.0
33300,338.0
33301,338.0
33302,338.0
33303,339.0
33304,339.0
33305,339.0
33306,339.0
33307,339.0
33308,339.0
33309,339.0
33310,339.0
33311,339.0
33312,339.0
33313,339.0
33314,338.0
33315,338.0
33316,338.0
33317,338.0
33318,339.0
33319,339.0
33320,339.0
33321,339.0
33322,338.0
33323,338.0
33324,338.0
33325,338.0
33326,338.0
33327,338.0
33328,338.0
33329,338.0
33330,338.0
33331,338.0
33332,339.0
33333,338.0
33334,338.0
33335,338.0
33336,339.0
33337,339.0
33338,338.0
33339,339.0
33340,339.0
33341,338.0
33342,338.0
33343,338.0
33344,338.0
33345,338.0
33346,338.0
33347,338.0
33348,338.0
33349,338.0
33350,338.0
33351,338.0
33352,338.0
33353,338.0
33354,338.0
33355,338.0
33356,338.0
33357,338.0
33358,338.0
33359,338.0
33360,338.0
33361,338.0
33362,338.0
33363,339.0
33364,339.0
33365,339.0
33366,339.0
33367,339.0
33368,339.0
33369,339.0
33370,338.0
33371,339.0
33372,339.0
33373,339.0
33374,338.0
33375,339.0
33376,339.0
33377,339.0
33378,339.0
33379,339.0
33380,339.0
33381,339.0
33382,339.0
33383,338.0
33384,338.0
33385,338.0
33386,339.0
33387,339.0
33388,339.0
33389,339.0
33390,339.0
33391,339.0
33392,339.0
33393,339.0
33394,339.0
33395,339.0
33396,339.0
33397,339.0
33398,339.0
33399,338.0
33400,338.0
33401,338.0
33402,338.0
33403,338.0
33404,338.0
33405,338.0
33406,338.0
33407,338.0
33408,338.0
33409,338.0
33410,338.0
33411,338.0
33412,338.0
33413,338.0
33414,339.0
33415,339.0
33416,339.0
33417,338.0
33418,338.0
33419,338.0
33420,339.0
33421,339.0
33422,339.0
33423,338.0
33424,338.0
33425,338.0
33426,338.0
33427,338.0
33428,338.0
33429,338.0
33430,338.0
33431,338.0
33432,338.0
33433,338.0
33434,338.0
33435,338.0
33436,338.0
33437,338.0
33438,338.0
33439,338.0
33440,338.0
33441,338.0
33442,339.0
33443,339.0
33444,339.0
33445,339.0
33446,338.0
33447,338.0
33448,338.0
33449,338.0
33450,338.0
33451,338.0
33452,338.0
33453,338.0
33454,338.0
33455,338.0
33456,338.0
33457,339.0
33458,339.0
33459,339.0
33460,339.0
33461,338.0
33462,338.0
33463,338.0
33464,338.0
33465,339.0
33466,338.0
33467,338.0
33468,338.0
33469,338.0
33470,339.0
33471,339.0
33472,338.0
33473,338.0
33474,338.0
33475,338.0
33476,339.0
33477,338.0
33478,338.0
33479,338.0
33480,338.0
33481,338.0
33482,338.0
33483,338.0
33484,338.0
33485,338.0
33486,338.0
33487,338.0
33488,338.0
33489,337.0
33490,338.0
33491,338.0
33492,339.0
33493,338.0
33494,338.0
33495,338.0
33496,338.0
33497,338.0
33498,338.0
33499,338.0
33500,338.0
33501,338.0
33502,338.0
33503,338.0
33504,338.0
33505,338.0
33506,338.0
33507,338.0
33508,339.0
33509,339.0
33510,339.0
33511,338.0
33512,339.0
33513,339.0
33514,338.0
33515,339.0
33516,338.0
33517,338.0
33518,338.0
33519,339.0
33520,339.0
33521,339.0
33522,339.0
33523,339.0
33524,339.0
33525,339.0
33526,339.0
33527,339.0
33528,338.0
33529,338.0
33530,338.0
33531,339.0
33532,338.0
33533,338.0
33534,338.0
33535,338.0
33536,338.0
33537,339.0
33538,339.0
33539,339.0
33540,339.0
33541,338.0
33542,339.0
33543,338.0
33544,338.0
33545,338.0
33546,339.0
33547,339.0
33548,339.0
33549,338.0
33550,338.0
33551,338.0
33552,338.0
33553,338.0
33554,338.0
33555,338.0
33556,339.0
33557,339.0
33558,338.0
33559,339.0
33560,339.0
33561,339.0
33562,338.0
33563,338.0
33564,338.0
33565,338.0
33566,338.0
33567,338.0
33568,338.0
33569,338.0
33570,338.0
33571,338.0
33572,338.0
33573,338.0
33574,338.0
33575,338.0
33576,339.0
33577,338.0
33578,338.0
33579,338.0
33580,338.0
33581,337.0
33582,338.0
33583,338.0
33584,338.0
33585,337.0
33586,337.0
33587,338.0
33588,338.0
33589,339.0
33590,338.0
33591,339.0
33592,338.0
33593,339.0
33594,339.0
33595,339.0
33596,339.0
33597,339.0
33598,339.0
33599,339.0
33600,339.0
33601,339.0
33602,339.0
33603,339.0
33604,339.0
33605,338.0
33606,338.0
33607,338.0
33608,338.0
33609,338.0
33610,338.0
33611,338.0
33612,338.0
33613,338.0
33614,338.0
33615,338.0
33616,338.0
33617,339.0
33618,339.0
33619,339.0
33620,339.0
33621,339.0
33622,339.0
33623,339.0
33624,339.0
33625,339.0
33626,339.0
33627,339.0
33628,339.0
33629,339.0
33630,339.0
33631,339.0
33632,339.0
33633,338.0
33634,338.0
33635,338.0
33636,338.0
33637,338.0
33638,338.0
33639,338.0
33640,338.0
33641,338.0
33642,338.0
33643,338.0
33644,338.0
33645,338.0
33646,338.0
33647,338.0
33648,338.0
33649,338.0
33650,338.0
33651,338.0
33652,338.0
33653,338.0
33654,338.0
33655,338.0
33656,338.0
33657,339.0
33658,339.0
33659,339.0
33660,339.0
33661,339.0
33662,339.0
33663,338.0
33664,339.0
33665,338.0
33666,338.0
33667,338.0
33668,338.0
33669,338.0
33670,338.0
33671,338.0
33672,339.0
33673,339.0
33674,339.0
33675,339.0
33676,338.0
33677,339.0
33678,338.0
33679,338.0
33680,338.0
33681,338.0
33682,338.0
33683,338.0
33684,338.0
33685,339.0
33686,338.0
33687,338.0
33688,338.0
33689,338.0
33690,338.0
33691,338.0
33692,338.0
33693,338.0
33694,338.0
33695,338.0
33696,338.0
33697,338.0
33698,338.0
33699,338.0
33700,338.0
33701,338.0
33702,339.0
33703,338.0
33704,338.0
33705,338.0
33706,339.0
33707,339.0
33708,339.0
33709,339.0
33710,339.0
33711,339.0
33712,339.0
33713,339.0
33714,338.0
33715,338.0
33716,338.0
33717,338.0
33718,339.0
33719,339.0
33720,338.0
33721,338.0
33722,338.0
33723,338.0
33724,338.0
33725,338.0
33726,338.0
33727,338.0
33728,338.0
33729,338.0
33730,338.0
33731,338.0
33732,338.0
33733,338.0
33734,338.0
33735,338.0
33736,338.0
33737,338.0
33738,338.0
33739,338.0
33740,338.0
33741,338.0
33742,338.0
33743,338.0
33744,338.0
33745,338.0
33746,338.0
33747,338.0
33748,338.0
33749,338.0
33750,338.0
33751,338.0
33752,338.0
33753,338.0
33754,338.0
33755,338.0
33756,338.0
33757,339.0
33758,338.0
33759,339.0
33760,339.0
33761,338.0
33762,339.0
33763,339.0
33764,339.0
33765,339.0
33766,339.0
33767,339.0
33768,339.0
33769,339.0
33770,339.0
33771,339.0
33772,339.0
33773,339.0
33774,339.0
33775,339.0
33776,339.0
33777,339.0
33778,339.0
33779,338.0
33780,338.0
33781,338.0
33782,338.0
33783,338.0
33784,339.0
33785,339.0
33786,339.0
33787,339.0
33788,339.0
33789,338.0
33790,339.0
33791,339.0
33792,339.0
33793,339.0
33794,339.0
33795,339.0
33796,339.0
33797,339.0
33798,339.0
33799,340.0
33800,339.0
33801,339.0
33802,339.0
33803,339.0
33804,339.0
33805,339.0
33806,339.0
33807,339.0
33808,339.0
33809,338.0
33810,338.0
33811,338.0
33812,338.0
33813,338.0
33814,338.0
33815,338.0
33816,338.0
33817,338.0
33818,338.0
33819,338.0
33820,338.0
33821,338.0
33822,338.0
33823,338.0
33824,338.0
33825,338.0
33826,338.0
33827,338.0
33828,338.0
33829,338.0
33830,338.0
33831,339.0
33832,339.0
33833,339.0
33834,339.0
33835,338.0
33836,338.0
33837,338.0
33838,338.0
33839,338.0
33840,338.0
33841,339.0
33842,339.0
33843,339.0
33844,339.0
33845,339.0
33846,339.0
33847,339.0
33848,339.0
33849,338.0
33850,338.0
33851,338.0
33852,338.0
33853,339.0
33854,339.0
33855,339.0
33856,339.0
33857,339.0
33858,339.0
33859,339.0
33860,339.0
33861,339.0
33862,339.0
33863,339.0
33864,339.0
33865,339.0
33866,339.0
33867,339.0
33868,338.0
33869,338.0
33870,338.0
33871,338.0
33872,338.0
33873,338.0
33874,338.0
33875,338.0
33876,338.0
33877,338.0
33878,338.0
33879,338.0
33880,338.0
33881,338.0
33882,338.0
33883,338.0
33884,339.0
33885,338.0
33886,338.0
33887,339.0
33888,339.0
33889,339.0
33890,338.0
33891,338.0
33892,338.0
33893,338.0
33894,338.0
33895,339.0
33896,338.0
33897,338.0
33898,339.0
33899,339.0
33900,338.0
33901,339.0
33902,339.0
33903,339.0
33904,338.0
33905,338.0
33906,338.0
33907,338.0
33908,338.0
33909,338.0
33910,338.0
33911,338.0
33912,339.0
33913,339.0
33914,339.0
33915,339.0
33916,339.0
33917,339.0
33918,339.0
33919,339.0
33920,338.0
33921,338.0
33922,337.0
33923,338.0
33924,338.0
33925,338.0
33926,337.0
33927,338.0
33928,338.0
33929,338.0
33930,338.0
33931,338.0
33932,337.0
33933,338.0
33934,338.0
33935,338.0
33936,338.0
33937,339.0
33938,339.0
33939,339.0
33940,339.0
33941,339.0
33942,339.0
33943,339.0
33944,339.0
33945,339.0
33946,339.0
33947,339.0
33948,338.0
33949,339.0
33950,339.0
33951,339.0
33952,338.0
33953,339.0
33954,338.0
33955,338.0
33956,338.0
33957,338.0
33958,338.0
33959,338.0
33960,338.0
33961,338.0
33962,338.0
33963,338.0
33964,338.0
33965,338.0
33966,338.0
33967,338.0
33968,338.0
33969,338.0
33970,338.0
33971,338.0
33972,338.0
33973,339.0
33974,339.0
33975,339.0
33976,339.0
33977,339.0
33978,339.0
33979,339.0
33980,339.0
33981,339.0
33982,339.0
33983,339.0
33984,338.0
33985,338.0
33986,338.0
33987,338.0
33988,338.0
33989,338.0
33990,338.0
33991,338.0
33992,338.0
33993,338.0
33994,338.0
33995,339.0
33996,338.0
33997,339.0
33998,339.0
33999,338.0
34000,338.0
34001,338.0
34002,338.0
34003,339.0
34004,339.0
34005,338.0
34006,338.0
34007,338.0
34008,338.0
34009,338.0
34010,338.0
34011,338.0
34012,338.0
34013,339.0
34014,338.0
34015,338.0
34016,338.0
34017,338.0
34018,338.0
34019,339.0
34020,339.0
34021,339.0
34022,339.0
34023,339.0
34024,339.0
34025,339.0
34026,339.0
34027,339.0
34028,339.0
34029,339.0
34030,339.0
34031,339.0
34032,339.0
34033,339.0
34034,339.0
34035,339.0
34036,339.0
34037,338.0
34038,339.0
34039,339.0
34040,338.0
34041,338.0
34042,338.0
34043,339.0
34044,338.0
34045,338.0
34046,338.0
34047,338.0
34048,338.0
34049,338.0
34050,338.0
34051,338.0
34052,338.0
34053,338.0
34054,338.0
34055,338.0
34056,338.0
34057,338.0
34058,338.0
34059,338.0
34060,338.0
34061,338.0
34062,338.0
34063,338.0
34064,338.0
34065,338.0
34066,338.0
34067,338.0
34068,338.0
34069,338.0
34070,338.0
34071,338.0
34072,338.0
34073,338.0
34074,339.0
34075,339.0
34076,339.0
34077,338.0
34078,338.0
34079,339.0
34080,338.0
34081,339.0
34082,339.0
34083,339.0
34084,339.0
34085,339.0
34086,339.0
34087,339.0
34088,339.0
34089,338.0
34090,338.0
34091,338.0
34092,339.0
34093,338.0
34094,338.0
34095,337.0
34096,337.0
34097,337.0
34098,337.0
34099,337.0
34100,338.0
34101,338.0
34102,338.0
34103,338.0
34104,338.0
34105,338.0
34106,338.0
34107,338.0
34108,338.0
34109,338.0
34110,339.0
34111,339.0
34112,339.0
34113,339.0
34114,339.0
34115,339.0
34116,339.0
34117,339.0
34118,339.0
34119,339.0
34120,339.0
34121,339.0
34122,338.0
34123,338.0
34124,338.0
34125,338.0
34126,338.0
34127,338.0
34128,338.0
34129,339.0
34130,339.0
34131,339.0
34132,338.0
34133,339.0
34134,339.0
34135,339.0
34136,338.0
34137,338.0
34138,337.0
34139,337.0
34140,337.0
34141,338.0
34142,338.0
34143,338.0
34144,338.0
34145,338.0
34146,338.0
34147,338.0
34148,338.0
34149,338.0
34150,339.0
34151,339.0
34152,338.0
34153,339.0
34154,339.0
34155,339.0
34156,339.0
34157,339.0
34158,339.0
34159,338.0
34160,338.0
34161,338.0
34162,338.0
34163,338.0
34164,338.0
34165,338.0
34166,338.0
34167,338.0
34168,338.0
34169,338.0
34170,338.0
34171,338.0
34172,338.0
34173,338.0
34174,338.0
34175,338.0
34176,338.0
34177,338.0
34178,338.0
34179,338.0
34180,339.0
34181,338.0
34182,339.0
34183,339.0
34184,339.0
34185,339.0
34186,339.0
34187,339.0
34188,338.0
34189,339.0
34190,339.0
34191,339.0
34192,339.0
34193,339.0
34194,339.0
34195,339.0
34196,339.0
34197,339.0
34198,339.0
34199,339.0
34200,339.0
34201,339.0
34202,339.0
34203,339.0
34204,339.0
34205,339.0
34206,339.0
34207,339.0
34208,340.0
34209,339.0
34210,339.0
34211,338.0
34212,339.0
34213,339.0
34214,339.0
34215,339.0
34216,338.0
34217,338.0
34218,338.0
34219,338.0
34220,338.0
34221,338.0
34222,338.0
34223,338.0
34224,338.0
34225,338.0
34226,338.0
34227,337.0
34228,337.0
34229,338.0
34230,338.0
34231,338.0
34232,338.0
34233,338.0
34234,338.0
34235,338.0
34236,338.0
34237,339.0
34238,339.0
34239,339.0
34240,339.0
34241,339.0
34242,339.0
34243,338.0
34244,338.0
34245,338.0
34246,338.0
34247,338.0
34248,338.0
34249,338.0
34250,339.0
34251,339.0
34252,339.0
34253,339.0
34254,339.0
34255,339.0
34256,339.0
34257,339.0
34258,339.0
34259,339.0
34260,338.0
34261,339.0
34262,339.0
34263,339.0
34264,339.0
34265,339.0
34266,339.0
34267,339.0
34268,339.0
34269,339.0
34270,338.0
34271,339.0
34272,339.0
34273,339.0
34274,339.0
34275,339.0
34276,339.0
34277,339.0
34278,338.0
34279,339.0
34280,339.0
34281,339.0
34282,339.0
34283,339.0
34284,338.0
34285,338.0
34286,338.0
34287,338.0
34288,338.0
34289,338.0
34290,338.0
34291,338.0
34292,338.0
34293,338.0
34294,338.0
34295,338.0
34296,338.0
34297,338.0
34298,338.0
34299,338.0
34300,338.0
34301,338.0
34302,338.0
34303,338.0
34304,338.0
34305,339.0
34306,339.0
34307,338.0
34308,339.0
34309,339.0
34310,339.0
34311,339.0
34312,339.0
34313,339.0
34314,339.0
34315,339.0
34316,339.0
34317,338.0
34318,338.0
34319,338.0
34320,338.0
34321,338.0
34322,338.0
34323,338.0
34324,338.0
34325,338.0
34326,338.0
34327,338.0
34328,338.0
34329,339.0
34330,339.0
34331,338.0
34332,338.0
34333,338.0
34334,338.0
34335,338.0
34336,338.0
34337,338.0
34338,338.0
34339,338.0
34340,338.0
34341,338.0
34342,338.0
34343,338.0
34344,338.0
34345,338.0
34346,338.0
34347,338.0
34348,338.0
34349,338.0
34350,338.0
34351,338.0
34352,338.0
34353,338.0
34354,338.0
34355,338.0
34356,338.0
34357,338.0
34358,338.0
34359,338.0
34360,338.0
34361,338.0
34362,338.0
34363,339.0
34364,339.0
34365,339.0
34366,339.0
34367,339.0
34368,339.0
34369,339.0
34370,339.0
34371,339.0
34372,339.0
34373,337.0
34374,338.0
34375,341.0
34376,342.0
34377,338.0
34378,341.0
34379,342.0
34380,339.0
34381,335.0
34382,341.0
34383,347.0
34384,346.0
34385,342.0
34386,340.0
34387,342.0
34388,341.0
34389,356.0
34390,355.0
34391,351.0
34392,350.0
34393,347.0
34394,348.0
34395,351.0
34396,351.0
34397,352.0
34398,352.0
34399,351.0
34400,350.0
34401,352.0
34402,354.0
34403,352.0
34404,351.0
34405,352.0
34406,353.0
34407,352.0
34408,351.0
34409,352.0
34410,352.0
34411,351.0
34412,351.0
34413,352.0
34414,352.0
34415,351.0
34416,352.0
34417,352.0
34418,351.0
34419,351.0
34420,351.0
34421,351.0
34422,351.0
34423,351.0
34424,351.0
34425,351.0
34426,341.0
34427,320.0
34428,303.0
34429,396.0
34430,377.0
34431,291.0
34432,242.0
34433,255.0
34434,326.0
34435,392.0
34436,442.0
34437,557.0
34438,557.0
34439,408.0
34440,198.0
34441,0.0
34442,0.0
34443,4.0
34444,359.0
34445,689.0
34446,689.0
34447,689.0
34448,688.0
34449,688.0
34450,689.0
34451,689.0
34452,688.0
34453,689.0
34454,689.0
34455,689.0
34456,689.0
34457,689.0
34458,689.0
34459,689.0
34460,689.0
34461,689.0
34462,688.0
34463,688.0
34464,689.0
34465,688.0
34466,689.0
34467,689.0
34468,688.0
34469,688.0
34470,688.0
34471,688.0
34472,688.0
34473,689.0
34474,684.0
34475,662.0
34476,634.0
34477,498.0
34478,139.0
34479,0.0
34480,0.0
34481,0.0
34482,0.0
34483,0.0
34484,0.0
34485,0.0
34486,0.0
34487,0.0
34488,0.0
34489,0.0
34490,0.0
34491,0.0
34492,0.0
34493,0.0
34494,0.0
34495,0.0
34496,0.0
34497,0.0
34498,0.0
34499,0.0
34500,0.0
34501,0.0
34502,0.0
34503,0.0
34504,0.0
34505,0.0
34506,0.0
34507,0.0
34508,0.0
34509,0.0
34510,0.0
34511,0.0
34512,0.0
34513,0.0
34514,0.0
34515,0.0
34516,0.0
34517,0.0
34518,0.0
34519,0.0
34520,0.0
34521,0.0
34522,0.0
34523,0.0
34524,0.0
34525,0.0
34526,8.0
34527,19.0
34528,33.0
34529,48.0
34530,61.0
34531,73.0
34532,85.0
34533,96.0
34534,104.0
34535,104.0
34536,104.0
34537,104.0
34538,104.0
34539,112.0
34540,126.0
34541,144.0
34542,162.0
34543,176.0
34544,186.0
34545,196.0
34546,206.0
34547,215.0
34548,222.0
34549,228.0
34550,232.0
34551,238.0
34552,242.0
34553,248.0
34554,252.0
34555,255.0
34556,258.0
34557,262.0
34558,267.0
34559,271.0
34560,277.0
34561,283.0
34562,283.0
34563,282.0
34564,282.0
34565,283.0
34566,286.0
34567,288.0
34568,288.0
34569,287.0
34570,288.0
34571,289.0
34572,289.0
34573,291.0
34574,294.0
34575,294.0
34576,293.0
34577,295.0
34578,298.0
34579,304.0
34580,307.0
34581,303.0
34582,301.0
34583,299.0
34584,299.0
34585,302.0
34586,302.0
34587,303.0
34588,303.0
34589,304.0
34590,306.0
34591,306.0
34592,307.0
34593,306.0
34594,306.0
34595,307.0
34596,308.0
34597,310.0
34598,318.0
34599,320.0
34600,319.0
34601,316.0
34602,315.0
34603,316.0
34604,316.0
34605,316.0
34606,316.0
34607,314.0
34608,314.0
34609,314.0
34610,316.0
34611,316.0
34612,315.0
34613,317.0
34614,318.0
34615,319.0
34616,320.0
34617,325.0
34618,330.0
34619,331.0
34620,330.0
34621,327.0
34622,325.0
34623,325.0
34624,325.0
34625,327.0
34626,326.0
34627,326.0
34628,325.0
34629,324.0
34630,325.0
34631,327.0
34632,327.0
34633,326.0
34634,325.0
34635,325.0
34636,331.0
34637,336.0
34638,338.0
34639,337.0
34640,335.0
34641,332.0
34642,331.0
34643,331.0
34644,331.0
34645,332.0
34646,330.0
34647,329.0
34648,329.0
34649,328.0
34650,327.0
34651,327.0
34652,327.0
34653,330.0
34654,333.0
34655,340.0
34656,344.0
34657,343.0
34658,341.0
34659,338.0
34660,338.0
34661,338.0
34662,336.0
34663,333.0
34664,331.0
34665,330.0
34666,331.0
34667,332.0
34668,331.0
34669,332.0
34670,334.0
34671,334.0
34672,334.0
34673,334.0
34674,334.0
34675,342.0
34676,347.0
34677,348.0
34678,345.0
34679,346.0
34680,345.0
34681,343.0
34682,341.0
34683,338.0
34684,335.0
34685,334.0
34686,335.0
34687,336.0
34688,336.0
34689,335.0
34690,334.0
34691,334.0
34692,334.0
34693,334.0
34694,335.0
34695,335.0
34696,337.0
34697,348.0
34698,359.0
34699,363.0
34700,360.0
34701,356.0
34702,361.0
34703,383.0
34704,403.0
34705,414.0
34706,431.0
34707,443.0
34708,448.0
34709,435.0
34710,412.0
34711,395.0
34712,383.0
34713,376.0
34714,368.0
34715,361.0
34716,352.0
34717,344.0
34718,339.0
34719,334.0
34720,324.0
34721,311.0
34722,298.0
34723,283.0
34724,266.0
34725,252.0
34726,245.0
34727,244.0
34728,247.0
34729,252.0
34730,256.0
34731,262.0
34732,269.0
34733,275.0
34734,283.0
34735,291.0
34736,302.0
34737,315.0
34738,324.0
34739,328.0
34740,331.0
34741,333.0
34742,336.0
34743,339.0
34744,340.0
34745,340.0
34746,343.0
34747,345.0
34748,344.0
34749,343.0
34750,341.0
34751,340.0
34752,340.0
34753,338.0
34754,343.0
34755,348.0
34756,350.0
34757,349.0
34758,344.0
34759,349.0
34760,350.0
34761,335.0
34762,324.0
34763,338.0
34764,353.0
34765,345.0
34766,293.0
34767,280.0
34768,380.0
34769,566.0
34770,688.0
34771,688.0
34772,688.0
34773,0.0
34774,0.0
34775,0.0
34776,0.0
34777,0.0
34778,0.0
34779,0.0
34780,0.0
34781,0.0
34782,0.0
34783,0.0
34784,0.0
34785,0.0
34786,0.0
34787,0.0
34788,0.0
34789,0.0
34790,0.0
34791,0.0
34792,0.0
34793,0.0
34794,0.0
34795,0.0
34796,0.0
34797,0.0
34798,0.0
34799,0.0
34800,0.0
34801,0.0
34802,27.0
34803,362.0
34804,688.0
34805,688.0
34806,688.0
34807,688.0
34808,688.0
34809,688.0
34810,688.0
34811,688.0
34812,688.0
34813,688.0
34814,688.0
34815,688.0
34816,688.0
34817,688.0
34818,688.0
34819,688.0
34820,688.0
34821,688.0
34822,688.0
34823,688.0
34824,688.0
34825,688.0
34826,688.0
34827,688.0
34828,688.0
34829,688.0
34830,688.0
34831,688.0
34832,688.0
34833,688.0
34834,688.0
34835,688.0
34836,688.0
34837,688.0
34838,688.0
34839,689.0
34840,688.0
34841,688.0
34842,689.0
34843,688.0
34844,689.0
34845,688.0
34846,689.0
34847,669.0
34848,649.0
34849,635.0
34850,688.0
34851,688.0
34852,688.0
34853,688.0
34854,688.0
34855,688.0
34856,688.0
34857,688.0
34858,688.0
34859,688.0
34860,688.0
34861,688.0
34862,688.0
34863,685.0
34864,50.0
34865,0.0
34866,0.0
34867,0.0
34868,0.0
34869,0.0
34870,358.0
34871,688.0
34872,688.0
34873,688.0
34874,688.0
34875,688.0
34876,688.0
34877,688.0
34878,688.0
34879,688.0
34880,688.0
34881,688.0
34882,688.0
34883,689.0
34884,688.0
34885,688.0
34886,688.0
34887,688.0
34888,688.0
34889,688.0
34890,688.0
34891,688.0
34892,689.0
34893,689.0
34894,688.0
34895,688.0
34896,688.0
34897,688.0
34898,679.0
34899,655.0
34900,630.0
34901,606.0
34902,585.0
34903,565.0
34904,547.0
34905,447.0
34906,179.0
34907,19.0
34908,0.0
34909,0.0
34910,0.0
34911,0.0
34912,162.0
34913,688.0
34914,688.0
34915,614.0
34916,75.0
34917,0.0
34918,0.0
34919,0.0
34920,0.0
34921,0.0
34922,0.0
34923,0.0
34924,0.0
34925,0.0
34926,0.0
34927,0.0
34928,0.0
34929,0.0
34930,0.0
34931,0.0
34932,0.0
34933,0.0
34934,0.0
34935,0.0
34936,46.0
34937,688.0
34938,688.0
34939,688.0
34940,688.0
34941,688.0
34942,688.0
34943,688.0
34944,688.0
34945,688.0
34946,688.0
34947,688.0
34948,688.0
34949,688.0
34950,688.0
34951,688.0
34952,688.0
34953,688.0
34954,688.0
34955,688.0
34956,688.0
34957,688.0
34958,688.0
34959,688.0
34960,688.0
34961,688.0
34962,688.0
34963,688.0
34964,688.0
34965,688.0
34966,688.0
34967,688.0
34968,558.0
34969,149.0
34970,0.0
34971,0.0
34972,0.0
34973,0.0
34974,0.0
34975,0.0
34976,0.0
34977,0.0
34978,0.0
34979,0.0
34980,0.0
34981,0.0
34982,0.0
34983,0.0
34984,0.0
34985,73.0
34986,0.0
34987,0.0
34988,0.0
34989,0.0
34990,0.0
34991,0.0
34992,0.0
34993,0.0
34994,0.0
34995,0.0
34996,0.0
34997,0.0
34998,0.0
34999,0.0
35000,0.0
35001,0.0
35002,0.0
35003,0.0
35004,0.0
35005,0.0
35006,0.0
35007,0.0
35008,0.0
35009,0.0
35010,0.0
35011,0.0
35012,0.0
35013,0.0
35014,0.0
35015,0.0
35016,0.0
35017,0.0
35018,44.0
35019,499.0
35020,689.0
35021,688.0
35022,688.0
